pl04	1.6300	26/05/2017 17:55:20	Mowie poto teraz	O	56.6405	-34.5173	36.9071	70.8876	38.1831	39.0453	*	*	*	*	*	*	30.3993	-6.8226	28.6561	-5.9448	26.8964	-5.0474	25.1005	-4.1875	23.2373	-3.5083	21.3152	-3.0541	19.3586	-2.7897	17.3921	-2.6252	15.4267	-2.4808	13.4632	-2.2448	11.4873	-1.8973	9.4743	-1.2296	7.3614	0.0929	*	*	*	*	-0.0499	6.4434	-2.7572	8.0237	-5.4747	9.0423	-8.0280	9.0808	-10.4612	8.5862	-12.7901	7.7491	-14.9357	6.4589	-16.8904	4.8089	-18.5325	2.6340	-20.0060	0.3253	-21.4170	-1.9049	-22.8980	-3.8639	-24.5155	-5.5136	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-37.4748	-23.3224	-38.0459	-25.4857
pl04	1.6113	26/05/2017 17:55:24	Mowie pugu teraz	u	58.3323	12.0726	11.2089	69.2082	-121.4957	119.6358	*	*	*	*	*	*	*	*	*	*	*	*	25.4061	-2.9420	23.4378	-2.5480	21.4496	-2.2752	19.4874	-1.8489	17.5372	-1.1961	15.5535	-0.5719	13.5303	-0.1144	11.4802	0.1883	9.4128	0.3794	7.3334	0.4765	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-17.2287	5.5630	-19.1462	3.8833	-21.0518	2.2794	-23.0542	0.9134	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-32.9368	-15.9890	-32.9019	-18.9168	-33.4027	-21.2174	-34.3011	-23.1123	-35.2277	-24.9478	-36.2864	-26.6673
pl04	1.3284	26/05/2017 17:55:28	Mowie poko teraz	O	56.6622	-3.2996	4.9437	70.2271	58.8802	57.8570	*	*	*	*	*	*	*	*	*	*	26.3720	-6.9023	24.6278	-6.1135	22.9568	-4.8522	21.1893	-3.7831	19.3100	-3.1447	17.3873	-2.6721	15.4396	-2.2858	13.4700	-2.0307	11.4867	-1.7433	9.4859	-1.5313	7.4728	-1.4277	5.4100	-1.0276	*	*	*	*	-1.9070	4.0837	-4.7435	6.1471	-7.5974	7.5961	-10.1058	7.5032	-12.4722	6.8836	-14.7011	5.8830	-16.6852	4.3514	-18.5457	2.6608	-19.9687	0.2556	-21.1849	-2.3044	-22.3666	-4.7094	-23.4911	-7.0240	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-39.1750	-24.7276
pl04	1.2476	26/05/2017 17:55:32	Mowie putu teraz	u	58.4250	34.6015	33.2541	74.1534	3.4643	3.8506	*	*	*	*	*	*	*	*	28.9300	-5.0908	27.1409	-4.1824	25.3378	-3.2207	23.4870	-2.3119	21.5525	-1.6794	19.5546	-1.3584	17.5366	-1.2021	15.5226	-1.0370	13.5055	-0.9025	11.4834	-0.7570	9.4532	-0.6764	*	*	5.3933	-0.8731	*	*	*	*	*	*	*	*	-7.9622	8.8540	-11.2817	11.0863	-14.2645	11.7638	-16.6713	10.7197	-18.8367	9.1475	-20.8285	7.3085	-22.7381	5.4302	-24.7799	3.8841	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-34.0620	-14.9073	-33.4575	-18.4188	-33.1902	-21.3949	-33.6694	-23.6037	-34.7511	-25.2925	-35.9054	-26.9232
pl04	1.3170	26/05/2017 17:55:36	Mowie podo teraz	O	55.5707	-2.7891	4.5230	72.5003	8.9678	9.7119	*	*	*	*	*	*	*	*	28.1540	-7.5101	26.4617	-6.5852	24.7475	-5.6259	22.9810	-4.7362	21.1477	-4.0241	19.2430	-3.6339	17.3092	-3.4411	15.3748	-3.2613	13.4365	-3.0926	11.4903	-2.8070	9.5296	-2.6760	7.5597	-2.6142	*	*	*	*	*	*	*	*	-5.1734	7.8492	-8.2275	9.7687	-10.8732	9.8415	-13.2703	9.0566	-15.4364	7.6881	-17.4003	5.9455	-19.0011	3.5879	-20.4154	1.0903	-21.7578	-1.3183	-23.1702	-3.4308	-24.7960	-5.1001	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl04	1.3237	26/05/2017 17:55:39	Mowie pata teraz	a	58.0629	-38.7162	40.8222	69.4287	-5.5237	5.0331	*	*	*	*	*	*	30.5606	-6.3740	28.7879	-5.5337	27.0261	-4.5885	25.2411	-3.6144	23.3900	-2.7765	21.4779	-2.1112	19.5133	-1.6599	17.5264	-1.3023	15.5286	-0.9474	13.5166	-0.5515	11.4804	0.1368	9.3843	1.1233	7.2101	2.1595	4.9333	3.3715	2.5049	4.9272	-0.0306	6.3357	-2.6225	7.3994	-5.2296	8.0717	-7.7246	8.0344	-10.0288	7.2685	-12.2663	6.3228	-14.4223	5.1986	-16.3307	3.5611	-17.8451	1.2343	-19.1810	-1.2162	-20.4640	-3.5455	-21.7455	-5.6975	-23.2819	-7.3324	-24.9402	-8.7423	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-36.6952	-26.3928
pl04	1.3778	26/05/2017 17:55:43	Mowie pogo teraz	O	56.6544	-0.0261	1.4806	71.2118	42.6711	42.1644	*	*	*	*	*	*	*	*	*	*	*	*	24.4166	-6.9743	22.7919	-5.6421	21.0868	-4.3774	19.2695	-3.4406	17.3708	-2.8349	15.4309	-2.4169	13.4645	-2.2035	11.4872	-1.8964	9.4804	-1.3880	7.4159	-0.6514	5.3140	-0.1412	3.0208	1.3393	0.5829	2.9193	-2.0226	4.6195	-4.7952	6.3518	-7.6945	7.9307	-10.4860	8.6617	-12.9385	8.1531	-15.3136	7.3866	-17.1979	5.4944	-18.7278	3.0315	-20.0728	0.4501	-21.2229	-2.2391	-22.6127	-4.3178	-24.1776	-6.0119	-25.7096	-7.6889	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl04	1.3149	26/05/2017 17:55:46	Mowie puku teraz	u	59.5738	16.3984	16.1187	72.2692	-80.0459	77.5105	*	*	*	*	*	*	*	*	*	*	26.3811	-6.8701	24.7032	-5.8064	23.0326	-4.4888	21.3331	-2.9505	19.5576	-1.3363	17.6351	-0.2319	15.6377	0.6948	13.5685	1.0974	11.4756	1.5491	9.3561	1.8619	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-10.8582	9.7957	-14.0668	11.2253	-16.9523	11.4094	-19.3383	10.2656	*	*	*	*	-24.3979	3.2265	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-34.6180	-20.2022	-34.0825	-23.2824	-34.7379	-25.3021	-36.0326	-26.8377
pl04	1.3217	26/05/2017 17:55:49	Mowie pada teraz	a	57.3674	-44.7962	46.7354	68.8339	7.2528	7.7745	*	*	*	*	*	*	*	*	28.6371	-6.0039	26.9110	-4.9956	25.1428	-4.0152	23.3139	-3.1414	21.4039	-2.5403	19.4403	-2.1929	17.4658	-1.8992	15.4856	-1.5940	13.5013	-1.0350	11.4816	-0.2242	9.4073	0.5241	7.2375	1.7853	4.9412	3.2988	2.5537	4.5879	0.0356	5.9672	-2.4899	6.7850	-4.9633	7.0172	-7.3746	6.8275	-9.7389	6.3854	-12.0529	5.7418	-14.2127	4.6842	-16.1584	3.1771	-17.7082	0.9556	-19.0323	-1.4940	-20.3560	-3.7313	-21.6447	-5.8580	-23.1836	-7.4773	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-38.2527	-25.3469
pl04	0.9621	26/05/2017 17:55:53	Mowie paka teraz	a	57.6501	-19.9720	21.5316	68.2017	42.9868	41.5894	*	*	*	*	*	*	*	*	28.2135	-7.3247	26.5702	-6.2012	24.8959	-5.0211	23.1687	-3.8369	21.3641	-2.7707	19.4460	-2.1513	17.4760	-1.7986	15.4941	-1.4660	13.4983	-1.1316	11.4832	-0.7038	9.4265	0.0214	7.3012	0.9156	5.1032	1.8039	2.7390	3.2992	0.3105	4.4363	-2.1824	5.3599	-4.7503	6.1738	-7.1869	6.1804	-9.5549	5.8246	-11.8203	5.1084	-13.9222	3.9710	-15.8469	2.4827	-17.5773	0.6890	-18.9388	-1.6688	-20.1723	-4.0475	-21.4737	-6.1301	-22.6551	-8.2565	-24.0320	-9.9857	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-36.7215	-23.8673	*	*
pl04	1.2139	26/05/2017 17:55:57	Mowie pudu teraz	u	58.6772	8.5972	6.1610	75.6901	7.6616	9.1761	*	*	*	*	*	*	*	*	29.6155	-2.9535	27.6554	-2.3623	25.6903	-1.7843	23.6931	-1.3246	21.6779	-0.9529	19.6506	-0.6572	17.6166	-0.4148	15.5828	-0.1313	13.5379	0.1252	11.4793	0.4479	9.3971	0.7892	*	*	*	*	*	*	*	*	*	*	*	*	-8.6133	11.0990	-11.8384	12.7826	-14.6337	12.7690	-16.9176	11.3243	-19.0456	9.6132	-20.8857	7.4250	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-33.8889	-18.0322	-33.7833	-20.8995	-34.1755	-23.2101	-35.2462	-24.9344	*	*
pl04	1.2979	26/05/2017 17:56:00	Mowie paga teraz	a	58.9356	-48.3372	49.8975	68.1170	25.3542	24.9637	*	*	*	*	*	*	*	*	28.7000	-5.8078	27.0310	-4.5711	25.2973	-3.3853	23.5012	-2.2441	21.5858	-1.4864	19.5902	-1.0978	17.5845	-0.7303	15.5647	-0.4046	13.5398	0.1852	11.4768	1.2016	9.3340	2.4393	7.0749	4.0059	4.7131	5.4036	2.2995	6.3560	-0.1323	6.9023	-2.5313	6.9767	-4.9313	6.8905	-7.2902	6.5366	-9.6342	6.0663	-11.8451	5.1759	-13.8839	3.8770	-15.5915	1.9134	-17.0610	-0.3621	-18.4194	-2.6392	-19.8625	-4.5808	-21.2926	-6.4182	-22.8096	-8.0287	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-37.1993	-23.5217	-38.2411	-25.3547
pl04	1.4283	26/05/2017 17:56:14	Mowie poto teraz	O	55.4622	-43.5998	46.6430	71.7532	25.3707	26.7127	*	*	*	*	*	*	*	*	28.0534	-7.8238	26.3603	-6.9439	24.6562	-5.9980	22.8997	-5.1255	21.0814	-4.4081	19.1876	-4.0382	17.2612	-3.9137	15.3398	-3.7885	13.4258	-3.4318	11.4896	-2.5865	9.4736	-1.2093	7.3418	0.3606	5.0796	2.0212	*	*	*	*	*	*	-5.3683	8.6208	-8.1830	9.6154	-10.7902	9.5885	-13.2083	8.8878	-15.4774	7.7889	-17.4969	6.1609	-19.1369	3.8645	-20.5026	1.2533	-21.7501	-1.3315	-23.0751	-3.5821	-24.6452	-5.3223	*	*	*	*	*	*	*	*	*	*	*	*	-34.7069	-17.2990	-35.4632	-19.4961	-36.3885	-21.4887	*	*	*	*
pl04	1.4745	26/05/2017 17:56:18	Mowie pugu teraz	u	58.5114	18.2218	17.9148	64.8170	-106.4763	107.3091	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.0691	-4.3141	21.2380	-3.5013	19.3651	-2.7422	17.5186	-1.3792	15.5574	-0.5137	13.5365	0.0820	11.4789	0.5673	9.3978	0.7709	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-19.9323	5.4840	-22.5790	5.1329	-24.9875	4.2415	-27.1706	2.9339	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl04	1.0793	26/05/2017 17:56:21	Mowie poko teraz	O	56.5578	-31.0896	33.0730	71.9319	40.3745	41.9754	*	*	*	*	*	*	*	*	*	*	*	*	*	*	22.8208	-5.5034	21.1127	-4.2270	19.3141	-3.1142	17.3967	-2.5794	15.4399	-2.2822	13.4723	-1.9578	11.4867	-1.7444	9.4908	-1.6601	7.4639	-1.3061	*	*	*	*	*	*	*	*	-4.9619	7.0117	-7.7318	8.0593	-10.4945	8.6875	-12.9582	8.2069	-15.2463	7.2215	-17.0700	5.2093	-18.5173	2.6028	-19.7195	-0.2100	-20.7425	-3.0660	-22.1045	-5.1263	-23.7366	-6.6620	*	*	*	*	*	*	*	*	*	*	*	*	-32.6656	-19.1287	*	*	*	*	*	*	-35.8290	-26.9745
pl04	1.2198	26/05/2017 17:56:25	Mowie putu teraz	u	57.9921	1.2803	1.1008	71.4011	-82.0831	80.3751	*	*	*	*	*	*	*	*	*	*	26.5917	-6.1252	24.9192	-4.9261	23.2179	-3.6011	21.4395	-2.3336	19.5265	-1.5634	17.5440	-1.1289	15.5346	-0.8570	13.5134	-0.6527	11.4827	-0.5485	9.4465	-0.5025	7.4063	-0.5197	5.3349	-0.3342	*	*	*	*	*	*	*	*	*	*	*	*	-13.4973	9.6749	-16.4494	10.1750	*	*	*	*	-22.8198	5.5828	-24.6541	3.6676	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-36.3156	-18.7840	-35.9418	-21.8361	-36.0570	-24.3480	-37.0754	-26.1375
pl04	1.1680	26/05/2017 17:56:29	Mowie podo teraz	O	55.5413	-25.9019	27.5573	71.8029	6.6157	7.1570	*	*	*	*	*	*	*	*	*	*	26.6043	-6.0807	24.7897	-5.4541	22.9615	-4.8294	21.1270	-4.1439	19.2317	-3.7164	17.2949	-3.5816	15.3577	-3.5194	13.4274	-3.3804	11.4915	-3.1534	9.5236	-2.5193	7.4826	-1.5624	5.3625	-0.5892	*	*	*	*	*	*	*	*	*	*	-10.5214	8.7696	-13.3020	9.1430	-15.7607	8.4842	-17.9129	7.0881	-19.7517	5.1161	-21.1210	2.4086	-22.2537	-0.4646	-23.4060	-3.0558	-24.6104	-5.3737	-26.1159	-7.1327	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-36.9012	-23.7373	-36.7709	-26.3419
pl04	1.1887	26/05/2017 17:56:32	Mowie pata teraz	a	57.3027	-42.9803	45.1506	69.2293	-1.8351	1.1531	*	*	*	*	*	*	*	*	29.1454	-4.4190	27.2442	-3.8170	25.3164	-3.3076	23.3714	-2.8661	21.4171	-2.4638	19.4457	-2.1531	17.4707	-1.8514	15.4880	-1.5576	13.4939	-1.2708	11.4842	-0.9842	9.4345	-0.1894	7.2661	1.3948	4.9477	3.2390	2.4864	5.0558	-0.0694	6.5516	-2.5756	7.1820	-5.0447	7.3398	-7.5135	7.3065	-9.9607	7.0611	-12.2848	6.3732	-14.4307	5.2193	-16.3553	3.6160	-17.9179	1.3826	-19.3340	-0.9303	-20.8002	-2.9666	-22.3216	-4.7811	-24.0345	-6.2229	*	*	-27.5844	-8.8787	*	*	*	*	*	*	*	*	*	*	*	*	-34.8874	-22.6563	-34.9254	-25.1665	-35.4470	-27.2310
pl04	1.1921	26/05/2017 17:56:36	Mowie pogo teraz	O	56.3515	-2.6469	4.2770	70.1741	41.3862	40.1789	*	*	*	*	*	*	*	*	*	*	25.6925	-9.3062	24.1560	-8.0361	22.5917	-6.6010	20.9611	-5.1056	19.2137	-3.8480	17.3468	-3.0713	15.4204	-2.5749	13.4648	-2.1941	11.4851	-1.2713	9.4316	-0.1127	7.2741	1.2865	4.9701	3.0320	2.6048	4.2326	0.2137	4.9750	-2.2787	5.8061	*	*	-7.4288	7.0146	-10.0751	7.4095	-12.6429	7.3483	-14.9590	6.5162	-17.0164	5.0896	-18.7299	3.0357	-20.1455	0.5859	-21.3826	-1.9641	-22.4897	-4.5135	-23.6892	-6.7318	-24.9917	-8.6717	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-37.3915	-23.3827	*	*
pl04	1.2999	26/05/2017 17:56:40	Mowie puku teraz	u	59.1190	10.0821	9.1392	70.0477	-97.3810	95.5956	*	*	*	*	*	*	*	*	*	*	*	*	24.5784	-6.3151	22.8474	-5.3761	21.1440	-4.0458	19.3992	-2.4931	17.5432	-1.1368	15.5987	0.1084	13.5577	0.7546	11.4772	1.0937	9.3795	1.2486	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-13.5194	9.7349	-16.4642	10.2113	-18.7564	8.9684	-20.7745	7.1987	-22.4232	4.8418	-23.6287	1.9024	*	*	-23.2346	-7.4021	-22.5227	-12.0521	-22.0828	-15.8844	-22.4440	-18.4116	*	*	*	*	*	*	*	*	*	*	-33.3267	-23.8703	-35.7128	-24.5969	*	*
pl04	1.2169	26/05/2017 17:56:44	Mowie pada teraz	a	56.4490	-31.5357	33.8988	68.8425	-8.4929	7.5241	*	*	*	*	*	*	*	*	28.2047	-7.3520	26.5405	-6.3062	24.8432	-5.2358	23.0945	-4.1923	21.2519	-3.4205	19.3308	-2.9928	17.3878	-2.6674	15.4266	-2.4827	13.4699	-2.0341	11.4846	-1.1222	9.4350	-0.2020	7.2946	1.0057	5.0615	2.1884	2.7530	3.2019	0.2964	4.5148	-2.2326	5.5925	-4.8364	6.5149	-7.3742	6.8262	-9.8358	6.6805	-12.1554	6.0208	-14.2766	4.8410	-16.2419	3.3633	-17.7593	1.0596	-19.0268	-1.5043	-20.3119	-3.8072	-21.6235	-5.8916	-23.1871	-7.4722	-24.9396	-8.7432	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-38.1718	-25.4012
pl04	1.1828	26/05/2017 17:56:47	Mowie paka teraz	a	58.8177	-42.5519	44.4360	69.4054	41.9317	41.2415	*	*	*	*	*	*	*	*	*	*	*	*	25.0607	-4.3495	23.2876	-3.2672	21.4579	-2.2271	19.5315	-1.5267	17.5534	-1.0366	15.5499	-0.6265	13.5324	-0.0494	11.4781	0.8143	9.3558	1.8689	7.1260	3.3086	4.7665	4.9111	2.3247	6.1802	-0.1598	7.0554	-2.6857	7.6923	-5.1399	7.7167	-7.5784	7.5305	-9.9693	7.0872	-12.2312	6.2273	-14.3395	4.9953	-16.2956	3.4829	-17.8249	1.1931	-19.2040	-1.1732	-20.6602	-3.2076	-22.0753	-5.1728	-23.7409	-6.6556	-25.4222	-8.0824	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-36.2059	-24.2402	-36.7207	-26.3756
pl04	1.4168	26/05/2017 17:56:51	Mowie pudu teraz	u	58.8731	32.4438	31.0177	75.6102	34.1876	36.0326	*	*	*	*	*	*	*	*	29.2657	-4.0440	27.3236	-3.5360	25.3436	-3.1969	23.3948	-2.7537	21.4420	-2.3192	19.4544	-2.0895	17.4949	-1.6130	15.5100	-1.2266	13.5105	-0.7442	11.4802	0.1814	9.3665	1.5891	7.1086	3.5460	4.4825	7.5309	1.6404	10.9394	-1.2259	12.9928	-4.0372	13.9555	-6.6598	13.7346	-9.2815	13.4033	-11.8033	12.6756	-14.2254	11.6573	-16.4987	10.2960	-18.6122	8.6470	-20.5326	6.7061	-22.0714	4.1845	-24.1310	2.7671	-25.9042	0.9191	-27.1261	-1.6647	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-45.2085	-20.6759
pl04	1.2624	26/05/2017 17:56:55	Mowie paga teraz	a	58.7920	-39.3284	40.8836	68.1741	28.7643	27.8877	*	*	*	*	*	*	*	*	*	*	27.1180	-4.2635	25.3637	-3.1150	23.5473	-2.0231	21.6184	-1.2974	19.6156	-0.9126	17.6023	-0.5548	15.5812	-0.1550	13.5421	0.2577	11.4778	0.9177	9.3604	1.7498	7.1804	2.5659	4.9236	3.4614	2.5889	4.3432	0.1843	5.1389	-2.2952	5.8825	-4.8059	6.3941	-7.2479	6.3907	-9.5876	5.9241	-11.7730	4.9798	-13.8244	3.7308	-15.6892	2.1311	-17.2252	-0.0278	-18.6946	-2.1249	-20.1677	-4.0555	-21.6847	-5.7943	-23.4423	-7.0958	-25.1902	-8.4001	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-39.4470	-24.5449
pl04	1.2375	26/05/2017 17:57:06	Mowie poto teraz	O	55.1945	-23.0835	25.6646	71.3675	14.4672	15.4307	*	*	*	*	*	*	*	*	28.0132	-7.9491	26.3428	-7.0055	24.6390	-6.0680	22.8846	-5.1980	21.0650	-4.5033	19.1728	-4.1464	17.2569	-3.9562	15.3375	-3.8234	13.4195	-3.6337	11.4913	-3.1081	9.5126	-2.2312	7.4306	-0.8518	5.1835	1.0624	2.8088	2.8139	0.2662	4.6827	*	*	-5.1851	7.8956	-7.9455	8.7964	-10.6510	9.1643	-13.1262	8.6643	-15.4576	7.7402	-17.5958	6.3814	-19.2297	4.0535	-20.4779	1.2070	-21.6806	-1.4512	-22.9439	-3.7909	-24.5238	-5.5013	-26.3779	-6.7740	*	*	*	*	*	*	*	*	*	*	*	*	-36.7077	-18.4565	-37.5315	-20.5996	-38.5218	-22.5651	-39.6136	-24.4330
